"obs","Year","Month","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","ME","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NM","NV","NY","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VA","VT","WA","WI","WV","WY","IP","CPI","UNRATE","Stock","Interest_rate","stock_vol"
11,1976,11,6.2001144381837,9.21896774192874,11.2863132516455,7.47745154705559,15.9040352972466,8.40307324970061,6.6319468089164,10.1220593403359,2.59737637206301,2.61065924033077,4.04677512747526,3.86534161732227,12.8777962086238,6.40784388728832,10.9901880196444,7.83220346845613,7.81027005363147,5.09454664615674,9.02062280779202,4.96648571935999,6.44403987271871,-8.05573046085561,4.93181208699906,6.06980287751846,6.36011007930975,1.53901562044572,11.3699735232731,3.528793853188,9.38470441252631,8.79750150018191,6.86451431905047,4.41039180492353,9.49267652005775,6.3961207491853,-1.0600463007258,6.53868042086565,9.19718389629897,15.3616042537508,7.37523951704181,7.22709433331875,2.77029594313156,7.39147455615394,3.21997221227172,7.96700176962514,12.5855078034131,5.04223596188286,1.67181560424806,13.7558954663135,6.78249465753923,0.0749180397685612,14.0929272830252,7.96836902286129,4.93927553295765,-0.500000000000001,12.853955479082,-0.266666666666667,3.15160375766222
12,1976,12,6.44525896352497,8.79911317389867,11.6768436999418,7.29120240095419,16.8558285085037,8.53505360516994,5.96157638966284,10.2127173410252,2.93495281966444,1.77679749416723,3.72947169552597,3.41778801716135,12.9048248997025,6.46463036080865,10.4211970101903,7.52188986919057,8.7013029763277,5.56071956205955,9.02235275709147,4.98994141243019,6.3201398675156,-7.66773258039659,5.65880191272516,7.08625104995856,6.97011628798365,1.24275134866042,11.3210962048845,3.91878537600842,9.56643763607542,8.86746577873653,6.6301092658976,4.3438355730683,10.7872108667881,6.57041695396709,-0.975863385063267,6.35781121854272,8.73333206208182,16.5153036043867,6.91475772869603,7.75433828793134,3.4959371020383,7.46854943189299,2.4368140286749,8.13619653064936,12.5120937746354,5.53582557172233,2.23813264516986,13.4994032346931,8.07463780341874,1.61277515531426,14.7155832431125,7.69891118896449,4.91326885776446,-0.399999999999999,18.5864852417028,-0.544193548387097,3.10438845254259
13,1977,1,6.97108478943742,7.44986061455673,11.8039780361901,7.02176480313172,17.5398710107808,8.2311402155795,4.99480957980638,10.4844090751545,3.31524773707652,0.722720806630349,3.51921815235569,2.78800785057461,12.5877815595624,6.51876410421373,9.92284382711725,7.19257976535602,9.36873114424055,5.8575598293415,9.06742491777032,5.18959719222072,7.05369558815007,-6.66458618642573,6.0839550024729,7.85198940066051,7.1086262003707,0.484808367877501,11.2312484386637,4.13340758661512,9.7112722692159,8.48702704129954,5.96604619609311,4.54615674886418,11.939424296418,6.90846020148418,-0.499636951319562,6.71219229160022,8.49091292192204,17.0225335074587,6.05892654010013,8.28885675195262,4.14055355367129,7.35275220860697,2.47912700221204,8.44776093053423,12.5174715529482,6.00883706558749,3.01894161562501,13.0495501494168,9.65655245783746,3.11060866111734,14.9899308128612,5.68682830052204,5.06658574467856,-0.4,9.24391020241059,-0.256774193548387,3.16851598940911
14,1977,2,7.56164781371322,5.58736408390587,11.5389316476543,7.00615595929841,18.6348836576895,7.8257902197197,4.2134726948772,11.0033086187818,3.76616127472252,-1.21509124226873,3.68334429218218,1.90497816835034,12.068874646247,6.5918340267226,10.1180412489043,6.89133244106942,9.77065736202127,6.38244194401909,9.37073960193809,5.26020854152199,7.98955173296319,-5.39999510760804,6.43590092219965,8.26522404940494,6.66590470148628,-0.0845189692558155,11.2144040485044,4.01867428526382,9.81872289376748,7.632549374607,5.10426248778837,5.09642403514585,12.7733721423047,7.76541608162936,0.445146118716958,7.22243141718367,8.39835815110151,16.9946395131675,5.55032130906549,8.58267335169364,4.97140131385528,7.17406034844637,3.38256431661517,8.65447749895807,12.1931290308708,6.32789184531536,3.99947173160953,12.7238543667353,11.0985559166199,4.17881926330399,15.0263582789578,6.25729265533647,5.90449258426263,-0.100000000000001,2.19417988127165,-0.0874753694581285,3.3104492133745
15,1977,3,8.01879085319743,3.93562500702924,10.7095291623502,7.3811609117359,19.8314288332554,7.58471947953973,3.84534494859586,11.959782749923,4.07551818030248,-2.48185103319503,4.15680361016169,1.07796170029723,11.5776334716057,6.74355483788629,11.0704133807106,6.81848130288469,9.94864528517945,7.30826151925306,9.84018635249578,5.00806437577753,8.45486551355971,-3.95324219449286,6.41699454344515,8.61492618620435,6.32272459573863,0.114638818500458,11.3241667542058,3.85676264929178,9.93133375224356,6.7959130191997,4.48037703751153,5.63428610014283,13.2072633547074,9.10826629340073,1.67688313983635,7.68659550572084,8.3128296500581,16.7421519172955,5.31660981524936,8.7609366710285,6.20636817780289,7.16803787854129,4.61764581729649,9.01819748254041,11.6832491598494,6.50534967125226,5.13555864040859,13.2251500006535,12.2252223949836,4.71151144792137,14.9265657122632,7.30448481243028,6.23038833361548,-0.199999999999999,1.21378248064949,-0.14741935483871,3.35936515480678
16,1977,4,8.30279441627688,3.13878631494747,9.53859936214471,7.71301946249118,20.7733776046412,7.82878300061816,4.25816065339828,13.2790486866349,3.90614983147905,-0.935102997460625,4.54220626029789,0.76741399610738,11.213378085457,7.08411732589414,12.3311121493556,6.77386175783989,9.93282733894768,8.52547460029443,10.254023176335,5.10128837158807,8.34591954718973,-2.16213728715105,6.41847468694302,9.22654248710912,6.71423335675107,1.43424661677063,11.7229865900712,4.19187407100686,9.87240407412139,6.35372744025657,4.33396657547618,5.47689359288828,13.3327893097592,10.510672596256,3.03679115094632,7.99478390172241,8.2494084669198,16.8173098632388,5.30361187200973,9.09249536324466,7.46395906516635,7.64222147818215,5.59377200745106,10.1733492198388,11.2712997976425,6.78759198253196,6.32978202298516,14.5550667451404,12.7771431411958,4.89961581853339,14.7358069497539,7.77943118343983,6.72087496934501,-0.5,-0.667127130763883,-0.0886666666666667,3.29135386941132
17,1977,5,8.50311450691109,3.31633258142581,8.55741168929612,7.65825036791561,21.9970751120539,8.67516685519238,5.4221177534583,14.5279393876696,3.37220967992491,1.40723658010201,4.50973565406027,1.06567028997179,10.9755675046236,7.60187351967077,11.744098807739,6.67271712877249,10.1780277352967,9.84140738758771,10.7248032246286,6.15282666990205,8.19488820609958,0.157413724414653,6.946395645388,10.0110225685405,6.98535541065453,3.6576378688403,12.5472619933759,4.95914418190291,9.63392460086201,6.48607146267332,4.65376303700171,4.78078523995869,13.4016876968803,11.6993102539162,4.03758804180265,7.93190002882075,8.21702519266251,17.4057639782528,5.51582771668977,9.28072897483384,8.05573659114581,8.71188599557168,6.33394989044435,9.77392353602892,11.2244715161294,7.05665947981633,7.53213532313384,15.7366124953485,12.9329537266387,4.85379617943333,14.4631887454836,8.12315870581581,6.52031938107623,-0.4,0.155212453697817,0.0593548387096767,3.23793503864611
18,1977,6,8.6944347263748,4.0389244901442,8.09072311003685,7.74779266563,23.0985933903931,9.94263807411188,6.74079541118612,15.5641341934962,2.96198960228475,2.55498197042181,3.88115648306675,1.67127765550864,10.9530737268558,8.18913979089836,9.91945184418542,7.0729065763309,11.0706184795433,10.7782069885921,11.5101647212218,7.50933200763159,8.24168121598322,3.08491471285004,7.66276586779865,10.8252492643167,7.06402019670415,5.96487458257001,13.7144062647151,5.50951710169835,9.35354051146423,7.1845177756444,5.31854083079432,4.4071300990587,13.6027773507239,12.5926414462649,4.18084332240797,7.9021205367014,8.52728556732677,18.0413148889681,5.67768745200821,9.00271286183994,7.79871140633186,10.1767819468072,7.30879645741934,8.10983639124808,11.7192109188547,7.34668819973126,8.70230676920992,16.2781926481011,13.4153473371481,4.60616413131355,14.1750051016321,8.77707667394766,6.48691543030893,-0.399999999999999,0.136418878220946,-0.0876666666666672,3.1761603722203
19,1977,7,8.94577475573195,4.86385894778798,8.03943030345371,8.28817505065012,23.601008520774,11.7351899894568,8.07275808593536,16.5167369929426,2.97788161313815,3.09673868408845,3.1351658172355,2.24602276403659,11.1086524560653,8.87776800569365,9.79816702914911,8.15507140557627,12.3378586278331,11.2199173531878,12.2825554785334,8.06788331003727,8.21137481960206,6.31040097289808,8.38837345785265,11.4055014517816,8.24133828730525,7.70340889704595,15.0664341020837,6.07857318914237,9.1350378076178,8.1491727835629,6.2530650202415,4.4966892109145,13.9228462678167,13.3787473096094,3.89191286335003,8.86139804886738,9.35022026712462,18.4067647196388,5.95519287906605,8.41481966593055,7.0078611961483,11.5611411860034,8.46260576959944,7.95793535135142,12.4221644472204,7.67880786330245,9.70481314082291,16.6850827582635,14.2644794961296,4.29315719757071,14.0010822520385,8.35247122112351,6.45385211375712,-0.899999999999999,-1.32559010844612,0.112903225806451,3.12003931486342
20,1977,8,9.19784078021313,5.65109247264327,8.07870744235199,9.05477390529782,24.2363852495615,13.7838818859429,9.35697986468472,17.2361171286743,3.34099344353394,3.20099569808259,2.88299890076547,2.72170566294553,11.3284825102136,9.72671658411324,10.9409303801241,9.34730983286297,13.3673744730907,11.4933043433983,12.589986723664,7.70599135259088,8.17584643424191,9.52921296056219,8.89490346908784,11.9255180663311,10.1177685689671,8.75842588128367,16.468369057075,6.97169368376005,9.05264578324721,9.14787486356348,7.35487502868932,4.75577475895902,14.381994525188,14.157128401081,3.95074446491222,10.3921697487753,10.4164380373869,18.5630002967372,7.02663604280589,7.98683690576495,6.1576898902208,12.3534312555362,9.27007781586608,8.76725239537857,12.972701143817,7.71985834570052,10.4138816902283,17.3539919296102,14.9276399339454,4.07956886192619,13.9133107347028,7.76758172308186,6.42112424568558,-0.8,-3.08208109827482,0.610967741935484,3.07957697524904
21,1977,9,9.24375271293062,6.41362536187757,8.13768009507774,9.73495775760158,24.5944403631024,15.4210211084159,10.1336560076828,17.5902523465578,3.93780330851466,3.48174240848108,3.16814837011981,3.2555555324586,11.7108747400232,10.6979645358527,12.1489243886492,10.1902860014256,13.9137233933235,11.7863927121329,12.5892849354779,7.02838177215686,8.42827571422461,12.5036031297302,9.23795662332314,12.3893370189226,11.4870910357654,9.25928296415278,17.8732015499147,7.81266770312041,9.0437836695301,10.2494757698309,8.30428500407605,5.68199485227152,14.8297815603022,14.9325128667783,4.54434649099582,11.0709549836071,11.5333775320599,18.5157717117786,8.65177296134135,8.0143338796792,5.70029358867843,12.4622536673614,9.62631112196269,9.61059745228281,13.2248290666532,7.89851502361352,10.752250834354,18.2748314620149,15.2761264820254,4.00188026115686,13.6765972992415,7.83373276474847,6.225727524032,-0.8,-6.66942075841796,0.886333333333334,3.0486624275556
22,1977,10,9.03174546536781,7.1975797042421,8.23242564311267,10.0658936289774,24.4364379419019,16.2140657832135,10.1042287665681,17.6494441885368,4.73264889054796,4.44538040831477,4.09833081851873,4.11938870844507,12.153137931266,11.6929645818051,13.1882188623615,10.8149101193811,14.0235590395287,12.0718139979478,12.5121962877556,6.51922128573106,9.05529617500001,14.9256210630032,9.79694504403791,12.5205220582881,12.0613610023818,9.50416967421307,19.0796436374043,8.18367992151408,8.93370034967121,11.246884046781,8.84835559311643,7.8084435758132,15.0378480599942,15.6499267962993,5.37808808178251,11.0707474733512,12.6458796235267,18.065959378194,10.057778238133,8.18947406985072,5.80508536434232,12.3545463581059,9.92383890153464,10.4880283656126,12.9990894821212,8.38623193471294,10.7080090312743,19.1353032875385,15.5016624866412,4.11464330036652,13.2047678112459,8.02513431645361,6.19444859605246,-0.9,-5.79582882144132,1.44064516129032,3.06201099840838
23,1977,11,8.68243443659572,7.77609598400341,8.15965516473728,10.2342399374146,23.7976685029948,16.1787242675205,9.87256843760865,17.5354436365956,5.45147097061883,5.84480283774397,5.21421798137342,5.48148260811556,12.6339042030299,12.4628143878163,13.430271883068,11.5098326693498,13.8037799656763,12.1562439505673,12.6255501453651,6.30794620790162,9.70590045064989,16.6672975868626,10.4013717276505,12.63779169864,12.1814348290139,9.85833410243395,19.9540383312663,8.11633427875736,8.71030002816317,11.6775776663482,9.0227778191534,10.8620806504495,14.929808931191,16.2025530054763,6.08485374967116,11.3011090003851,13.7456524791383,17.3071940541643,10.5330987748035,8.31314645840846,6.37484212164975,12.4797475101433,10.3798712799946,11.4262039228856,12.4598797034605,8.71233091438185,10.3780813251092,19.6125540682618,15.4108061480333,4.47039490767441,12.7959345417709,6.68363511023824,6.4968721187226,-1,-4.34058555273839,1.55866666666667,3.01625718895691
24,1977,12,8.30114274391251,8.02691045451365,7.8963225208394,10.605249240316,23.0343978291986,15.989197299931,10.2262005964423,17.2103446840306,5.8658905712675,7.62165669838005,6.06748017718338,7.19855165231056,13.0124542766945,12.8768406324331,13.151238482738,12.1786658082475,13.2845381556144,12.0266032373859,13.1673482979198,5.89114225453033,9.84119453621389,17.8285830370897,10.7673346697139,12.7759225370917,12.0270434229102,10.4998407802431,20.5458657718202,8.12434687982101,8.50761266959164,11.5829590588855,8.99701591271591,13.679329300761,14.378439010432,16.5305014999012,6.45520899517193,11.5589690335596,14.59661320623,16.8438275865325,10.1781225049374,8.44014873129098,7.16435361861222,12.7249817989617,10.8077352326297,11.9903064617906,11.9159932932674,8.86649207156278,9.97719479066956,20.1652941599084,15.0154977684154,4.90467286449232,12.8574759478131,5.78804377673079,6.4645535959226,-1.4,-8.33722494138176,1.90935483870968,2.97665546278925
25,1978,1,7.97115592770549,8.27614275382329,7.5751468801293,11.2777411256509,22.363387978962,16.1698090763038,10.9832150590078,16.5781466187852,5.91325974377609,9.72840823426193,6.84376518590557,8.92376616264462,13.1006125325863,13.1396938055027,13.2038432543933,12.7217543701178,12.6585393906686,11.7560740563231,13.9068228652352,5.3903558993606,9.34410545959378,18.543721622589,10.9892822635604,12.7238780929369,11.8415965958434,11.2719597477987,20.7475871390858,8.75378717519076,8.47468131123626,11.4385258769536,9.01309670418716,14.5570630832107,13.4288385962972,16.6433155257615,6.27179240910306,11.7509617764799,15.1015040760704,17.0699664599636,9.82221950159149,8.4652082259901,8.00076841512464,12.8810859140869,11.018071711384,12.2612716296223,11.8386223859212,8.85959106186765,9.72273023948102,21.0619521769353,14.6448362947639,5.40467382480254,13.5393358017156,5.00395729265456,6.59217208048243,-1.1,-12.0530835209198,2.09258064516129,3.01595736062108
26,1978,2,7.89446650202961,8.74621935642316,7.33147201809204,11.846426682553,21.1174822078816,16.6601009505898,11.9970310560555,15.8783096345772,5.71964395247261,12.2175772526145,7.34336690286395,10.370067981358,13.0610253198466,13.4523662654442,13.4953187431457,13.0656667455878,12.195951961072,11.1908860456766,14.5267126224414,5.58039416011137,8.62188908055387,18.7886467447374,11.3423376024119,12.8485753073815,11.7611546033689,11.9390429524379,20.496014438578,10.0704986275103,8.67930534015064,11.6441384526654,9.24340681764094,13.1086772814672,12.6467335866059,16.5879100311456,5.74664094009403,12.1712803061602,15.5927233026576,17.8244537104972,9.81882838564113,8.44244236153326,8.66696009028034,13.0812463728841,10.7800507035209,12.3793439953971,12.3290096016303,8.89040646783518,9.67652913197883,21.6191256651208,14.2266470907769,6.22645946342211,14.5621975950317,3.99573186584554,6.05254203878529,-1.3,-10.5905240687686,2.10107142857143,3.04804052769559
27,1978,3,8.28688263674755,9.5124229719669,7.26409372431746,11.8790166382024,19.5006544755956,17.4326451084493,13.2671719130463,15.4711969859359,5.6181684468083,12.8497239727313,7.37292034793822,11.4961749067962,12.965026907872,13.999355308094,13.7374001791857,13.2232439929308,12.0933105280485,10.1753401690286,14.9759827698178,6.42503708220053,8.23536634538259,18.4571258640997,12.0285491183915,13.4534930161567,11.5529695135736,12.4134442742611,19.9125708219329,11.1018128012429,9.17125069108093,12.2586520776558,9.80612187397345,10.6160969655386,12.5080483048116,16.5384121048006,4.91343876632843,12.7672660677924,16.2710923824703,18.7442286182192,10.2698384848037,8.41155184101966,8.78782335931935,13.4175389789545,10.1398741094068,11.6559994273922,12.8977255295458,9.10702244102322,9.77041225376192,21.5977109118582,13.7706869717131,7.3764292651194,15.5153811840501,4.6299290926395,6.1808287371876,-1.1,-9.9365410675176,2.10322580645161,3.0038978443532
28,1978,4,9.02602284962794,10.3284913069133,7.65218345069121,12.012156698116,18.2738138328466,18.1463434696417,14.0633094168741,15.594519072226,5.8654033622981,9.82642284983215,7.12633315724525,12.2277365035946,12.865123540543,14.6622669774344,14.1729619728204,13.4809573118416,12.3465909395951,9.00302256665132,15.3018603931547,7.2900574531458,8.34479572534154,17.6909570315988,12.8328822191834,14.209356223254,11.5041478294066,12.4604824263674,19.1807325283109,10.871666245815,10.002604718669,13.0727696290662,10.7506695202237,8.37522712272344,12.9632097936712,16.734689344018,3.95691159504497,13.0178442108188,17.1474128504566,19.4173695561624,11.0348721496666,8.42637118827664,8.48122881843965,13.6186395061473,9.52841041890579,10.0216951405069,13.3349650695822,9.40316913364205,9.94006185246127,21.5225675709589,13.6293174465787,8.5091528761921,16.1977618874765,5.62780946632941,6.29747991613884,-1.1,-4.10022755550814,2.16133333333333,2.96491887964133
29,1978,5,9.81543997058139,10.6743672714563,8.54259093167567,12.8636411317992,17.4411681363095,18.3554753435321,13.8881834985861,16.4255809148113,6.50474656010235,7.57656634314195,7.08845369231878,12.6110014636792,12.7214704609376,15.1166175511967,15.0716414947724,13.8392695310157,12.4380196749331,8.24952564111615,15.4938647130259,8.08659165941937,8.71405776199158,16.859725705697,13.4843742052941,14.935481325996,11.8447052028538,12.0613341081998,18.4264231048771,9.82631324745778,10.915795519713,13.7686797308213,11.8589366007943,7.42667958582818,13.5817468760739,17.2137571870259,3.70885407778527,12.8830328557634,17.9857803010834,19.3494503978628,11.4126901116633,8.70123325820779,8.11677042583408,13.4562503491709,9.24904630063461,10.429282107723,13.6737545187325,9.85131912023258,10.1621754289167,21.8586078036769,13.7606426022481,9.43989243946584,16.6031125642644,5.33980344622517,6.89928714869514,-1,0.979526512633184,2.01,3.00782634455735
30,1978,6,10.3796655026684,10.5536362346757,9.48273133585425,13.8659514972248,16.5750458350083,18.28161885475,13.1196309450796,17.6173496239779,7.16656701893808,8.46991304623185,7.67390042330634,12.845189147858,12.6229203013755,15.4710551043524,15.7219737718144,13.7459843769602,12.0945434883231,8.27594314132785,15.5936652404062,9.11765469932866,8.96297100493187,16.1228314588639,13.7225608140359,15.4575360555886,12.5226156231708,11.6281613046217,17.7434354950669,9.09691076227741,11.5998694223239,14.1217823085092,12.8934654276355,7.6726048479831,13.9757863061955,17.7278583859871,4.42392172667134,12.6884052562339,18.2835073644343,18.7042102201811,11.0694270623495,9.26669521394579,7.86524317459552,13.0067170899975,9.23209834677436,13.1230164660543,13.9946333952048,10.2899192701452,10.3906829507096,22.1548027585756,13.6149786296754,10.2393848052585,16.7427718939778,5.21896795664937,7.17439048588413,-1.3,0.970348061934062,2.208,3.03231441257634
31,1978,7,10.483446764727,10.4243430960801,10.1655436900353,14.5682792898202,15.7153724088474,18.1508278721157,11.7589835499529,18.3507238499777,7.31561217474153,9.82614993988797,8.47785764193358,13.0492371771829,12.5352187168698,15.9711440431188,15.2454861369081,12.7824979263211,11.7594970679741,8.88216138590898,15.6264286209054,10.3406140577454,9.01832496438739,15.7132860351471,13.8162045074568,15.5858190492116,13.2748569988537,11.3723773974299,17.0642687176014,8.82696832673592,11.9096309893565,14.0064399944119,13.6203963616362,8.44131302636156,14.0604757134675,17.9681588864109,5.51734428052268,12.0450188512446,18.0623655650753,18.1152305602898,10.7169919071962,10.0637676561764,8.08887200325091,12.3552700071918,9.1169432478125,15.065627174833,14.3739136855143,10.4520547378568,10.583515192913,21.6860736895446,13.1031061204276,10.9251485992821,16.497023541363,5.01834040926812,7.44603536690849,-0.7,-0.610021477219604,2.39129032258065,2.99004814948565
32,1978,8,10.241195628141,10.5597053609848,10.4490231526424,14.9938333614351,14.8688494730327,17.7841106429416,9.71468002492341,18.4052907496476,6.88849981616323,10.6812238319395,9.01020390673743,13.45637846266,12.3435679396502,16.4023780616105,14.1484742063954,11.4716629755048,11.4555337023298,9.39902163930501,15.789053899261,11.4216913664595,9.24537718018306,15.6618048973984,14.1900929917605,15.3819678261143,13.6537870942831,11.2195103052912,16.28536830831,8.73717384200245,11.7467857660452,13.2919203048926,13.8866998323674,9.44995782290837,13.830485239835,17.8942413774016,6.49824639030347,11.190196216271,17.6424081557833,17.8267372465558,10.4892477211295,11.1757963763389,8.8183053249748,11.5909248318841,8.91462018467389,15.608303161386,14.8665394364508,10.6719004192179,10.78018951097,20.8806499433932,12.3417071471774,11.5034695365845,15.9083964970216,5.3245409084402,7.56265753309119,-1.1,8.97801665408869,2.13387096774193,2.9649554898741
33,1978,9,10.0104276131954,10.789901012824,10.3349629943179,15.6760578214408,14.677771576733,17.3254160604627,7.71641022668136,18.185545451396,6.15645077372358,11.1680902631737,9.11107040681511,14.3633859122275,11.9305176910466,16.3396004506746,13.2796347174428,10.5989117360644,10.8976730691606,9.56027151530073,16.201385937862,11.9557392985729,9.87184602390843,15.5842785985197,14.7201364029632,15.2940899995474,13.7674215624193,11.0681894692003,15.4339369608597,8.87336558213609,11.1096514386181,12.0075069376967,13.9615120917498,10.0483455405831,13.3928131620823,17.6822316640973,7.2411729093289,10.825002494564,17.100714297448,17.740578514817,9.84340872194749,12.404860942325,9.61858151573897,10.7802850255335,8.84955087807142,15.245091174071,15.6813366830539,10.6561551177099,11.1030559589463,20.18691958574,11.4303658083572,12.0715695034225,15.3351830799243,5.16225784423951,8.14221047196427,-0.8,10.6477024484021,2.311,3.19208534328868
34,1978,10,10.0065011026206,10.7324671406959,10.0524772435392,16.9890282204775,15.0445655164571,17.2494787122696,7.26710217246995,18.2044205474882,5.24277846636084,11.5680414956352,8.61242948953402,15.6207109223712,11.4334665054072,15.6329963548855,12.5636458371412,10.1496533211899,10.5329226898502,9.72373622639932,16.7482519646874,12.0890745612144,10.5835063207957,15.061344156259,15.0597314314409,15.4264587422812,13.7595151718673,10.8086184089681,14.5613201937044,9.25001078649997,10.1737457843472,10.522179593175,14.0915499397542,9.68214029858013,13.014537577584,17.6845259221545,7.41797103923579,10.8700860348085,16.7296964175863,17.9094203611077,8.86002415909066,13.5888071462149,10.0971086713232,9.71748401751432,8.71732106400566,14.7571347630061,16.7886464085668,10.3367556945652,11.6849860662372,19.4489926161694,10.6052919831551,12.5566241418367,15.0720617938061,5.77257144444923,8.55221734381619,-1,9.3474096768254,2.49,3.14389103765525
35,1978,11,10.2505844551597,10.5127046714907,9.79406866665187,18.3263907708986,15.0027788357456,17.6435482315953,9.25319509868287,18.7955879790791,4.27176228285175,11.329260164264,8.19795098679061,16.6458844144477,11.0314602724911,14.6186127973396,11.615889206191,9.74776502927871,10.5706936279382,10.1527308801617,17.1716312705109,12.6090629812914,10.9925597454036,13.9375461546391,15.0202640389027,15.2560162400868,13.4886145227993,10.5453205590843,13.6477095416895,9.55094970894368,9.22397328421199,9.41995407952282,14.2268263720605,8.34710304967349,12.9202979275154,18.0335813662866,7.1391417426422,11.1109005549381,16.8595518008478,18.2030903399181,8.32570792637331,14.6972279836607,10.1014306635353,8.25963708247633,8.29409015042634,14.6305404299673,17.6636993718263,10.4067993378885,12.5129609460601,18.8719164353663,9.9606748058332,12.7750582267771,15.0559442832801,6.35772223202498,8.49932128333925,-0.899999999999999,1.65335241471136,3.24733333333333,3.09337019660613
36,1978,12,10.6725894177385,10.5058974806836,9.59595380735089,19.1677363707853,14.6123880047765,18.2213899060928,12.1016605877386,19.8229305690229,3.47100169224536,10.5977580902532,8.5199445839389,17.4048468044505,10.5488122361716,13.7332565510326,10.6819581370903,9.31467460479048,10.5384541414172,10.6631825506498,17.1962443818013,13.9537802365664,10.6672250338184,12.5400866119414,15.0039051282629,14.8159767504441,13.0751949768587,10.4665355051169,12.6083212377288,9.27182978391569,8.44994030191186,9.07565069925459,14.3783976124925,6.65061429761217,13.2304228707236,18.5543266044448,6.87341916732642,11.6994532441067,17.4570362011031,18.1655696500286,8.56655635519965,15.5005677789119,9.71641510174905,6.68548824955629,7.7453269763556,14.6563845126987,17.9875800492553,10.8556576998021,13.3373926518114,18.5293781316996,9.53193057752363,12.7919883782943,15.0951218826579,6.67837492984399,8.60746087712432,-0.4,3.51742790134179,3.46806451612903,3.21069041562421
37,1979,1,11.1855041789312,10.6592301459271,9.47517602495495,19.4925085732103,14.1862791419893,18.7920143192573,14.0479431186757,20.8664618518874,3.01456520345699,10.7293149322377,9.27397494779065,18.5454911052759,9.93337001044917,12.969312653013,10.2763058796281,9.07237382230456,10.2169681497522,10.9590929667038,16.8538261474958,15.4457766887874,9.93549803306772,11.2197128187333,15.3884343695017,14.7674849840974,12.9150511896381,10.5771285860611,11.496179363473,8.50527456156674,7.81300473799732,9.47329101828665,14.5904721719338,5.87239188781502,13.9479930322387,18.9357293003596,6.90251266980986,12.1983560652656,17.8735926359289,17.6243475769231,9.16921758142319,16.1211326887788,9.11416227339744,5.35999496816517,7.21338728682521,14.6940532952207,17.6913602878153,11.2989277388299,13.9100256159451,18.2611725480713,9.15963897357848,12.5925801874931,15.0112051520772,7.60818079371227,8.84722976293046,-0.5,11.130169941793,3.36741935483871,3.15785537472207
38,1979,2,11.7157181536576,10.8259788639276,9.48516793885103,19.669898458846,14.2709750228428,19.0082749527489,14.5273072870724,21.3690982119876,3.00921014855126,11.6235946679215,9.98131012080561,20.4168257411929,9.28039106208414,12.2004291801444,9.98411176717115,9.16895534477645,9.70814948475422,11.103631359145,16.3400211242343,16.2029472907058,9.61814565894356,10.0808598746327,15.868653717244,15.0364741492622,13.2638834135791,10.7734907860486,10.4441539625708,7.90785283666154,7.10515238569875,10.2501088941028,14.8748544997773,6.68964467984527,14.7520966978597,19.1005583648401,7.07918642031173,11.9051634972087,17.5042437299394,16.7459854115043,9.58458053218312,16.5373834279882,8.66752580802928,4.32809072593219,6.93725648401672,14.8768501864525,16.8583760685586,11.3160611420566,14.1107611271161,18.1260330493688,8.75264323333178,11.9452606340886,14.8897059018575,7.56131312627542,9.38661362320913,-0.399999999999999,10.8729558337698,3.27428571428571,3.25740322080956
39,1979,3,12.264937172332,10.8133603157571,9.58148786889777,20.3217267310047,14.8712362893569,18.5791893712249,13.9240954147849,20.9290047350599,3.50220911616651,12.631043697871,10.5649298639307,22.5274010766529,8.68930136392853,11.2548593669962,9.35344800804756,9.36607688321955,9.23073963560038,11.5605239789165,15.786294580612,16.2716597166398,9.77052957268653,9.09747509714318,15.9584477150613,14.7418836738719,13.3742015834065,10.9294561078866,9.41332111299788,8.03693745476929,6.18389629098991,10.8517863453134,15.1117221993555,8.57568107079209,15.2486901060751,19.2792605456641,7.61722668485914,10.9843405871094,16.3946248047892,15.6223091936396,9.46234717239869,16.4174160228426,8.45530096597512,3.44791427529737,7.06019414848598,15.2007706223222,15.9794703019777,10.8647848408361,13.8303034565752,17.8929001452269,8.4162105718153,10.8203196020321,15.0936861249861,5.96508042516798,9.76017877965844,-0.5,12.6747431161364,3.29548387096774,3.19362488644296
40,1979,4,12.8495395318135,10.439466455307,9.62582589054251,21.482375953104,15.4901625908312,17.8387278644105,13.3215062056121,19.6003395701582,4.37339204389728,13.5376724080746,10.9123951615617,24.231230880457,8.10740698640767,10.0387804266228,8.54664257060828,9.53617099152226,9.10985205544077,12.3594847379879,15.5092359447072,16.1618609349146,10.2495989343352,7.89882077730726,15.7312917436486,13.7678454153803,12.4149165612598,11.2028975014716,8.35206845851943,8.90014677654712,5.12348357528266,10.9665498304166,15.1002906525622,10.6589866743484,15.1825595728173,19.4275841563275,8.11364354164776,10.2482717400053,15.1822044714757,14.3162067984195,8.68347451479832,15.5814528355138,8.16691437911673,2.77070057295525,7.43088024228429,15.1989782071847,15.4660580679297,10.3900018797377,13.0272901605816,17.244022256089,8.06746164661033,9.55278527378289,15.8295609431429,2.79355830312859,9.97107831157072,-0.3,10.5251360419163,3.12166666666667,3.14822414975551
